org	title	url	originalScore	rescore	snippet
湧水町	重度障害者等日常生活用具給付事業	https://www.town.yusui.kagoshima.jp/soshiki/31/958.html	30	61	重度障害者等日常生活用具給付事業 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 長寿福祉課 > 重度障害者等日常生活用具給付事業 本文 重度障害者等日常生活用具給付事業 印刷用ページを表示する 掲載日：2024年3月27日更新 ページID：0006133 重度障害者等日常生活用具
湧水町	NHK放送受信料の減免	https://www.town.yusui.kagoshima.jp/soshiki/31/449.html	28	61	NHK放送受信料の減免 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 長寿福祉課 > NHK放送受信料の減免 本文 NHK放送受信料の減免 印刷用ページを表示する 掲載日：2024年3月27日更新 ページID：0006142 NHK放送受信料の減免​ について 問い合わせ・申請窓
湧水町	妊婦歯科検診費用助成	https://www.town.yusui.kagoshima.jp/soshiki/30/9043.html	22	61	妊婦歯科検診費用助成 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 健康増進課 > 妊婦歯科検診費用助成 本文 妊婦歯科検診費用助成 印刷用ページを表示する 掲載日：2026年4月1日更新 ページID：0009043 妊娠期間に、無料で歯科検診（1回）を受けることができます。 妊
さつま町	給付金・支援金など	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/kyufukin/index.html	34	60	給付金・支援金など／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 給付金・支援金など 給付金・支援金など Tweet 出産準備応援給付金 妊婦のための支援給付事業 手当・助成 〒895-1803 鹿児
さつま町	療養の給付（医療費の自己負担割合）	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/3667.html	26	60	療養の給付（医療費の自己負担割合）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 療養の給付（医療費の自己負担割合）
湧水町	手軽に簡単に解体費用を無料でAI査定できます！	https://www.town.yusui.kagoshima.jp/soshiki/34/7950.html	26	59	手軽に簡単に解体費用を無料でAI査定できます！ - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 商工観光PR課 > 手軽に簡単に解体費用を無料でAI査定できます！ 本文 手軽に簡単に解体費用を無料でAI査定できます！ 印刷用ページを表示する 掲載日：2024年7月25日更新 ページ
さつま町	手当・助成	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/index.html	33	58	手当・助成／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 手当・助成 Tweet 手当 医療費助成 給付金・支援金など 学校関係助成 産後ケア応援券交付事業 ブックスタート事業 かごしま子育て支援パス
さつま町	給付・サービス	https://www.satsuma-net.jp/kenko_fukushi/kokikoreishairyo/2/index.html	24	58	給付・サービス／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 後期高齢者医療 給付・サービス 給付・サービス 療養の給付（医療費の自己負担割合） 高
さつま町	医療費助成	https://www.satsuma-net.jp/kosodate/mokuteki/teatejosei/iryouhi_josei/index.html	37	57	医療費助成／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 手当・助成 医療費助成 医療費助成 Tweet ひとり親家庭等医療費助成 こうのとり支援事業（健康保険適用分） 先進医療不妊治療費助成事業 子どもと妊産婦
湧水町	特別児童扶養手当	https://www.town.yusui.kagoshima.jp/soshiki/30/9114.html	26	57	特別児童扶養手当 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 健康増進課 > 特別児童扶養手当 本文 特別児童扶養手当 印刷用ページを表示する 掲載日：2026年4月1日更新 ページID：0009114 精神または身体に障害のある20歳未満の児童を養育している方に支給される制度
さつま町	さつま町物価高騰対策支援給付金事業（障害福祉施設分）	https://www.satsuma-net.jp/kenko_fukushi/fukushi/3/9817.html	30	56	さつま町物価高騰対策支援給付金事業（障害福祉施設分）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 福祉 生活支援・給付金 さつま町物価高騰対策支援
